Hs-MFSD2A,2000,1000,T094283-MFSD2A,"p1@MFSD2A"
rank,TID,Fabs,Frel,coords,transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
2209,T032421,6,0.0030,"chr13:30169807..30169839,-",p2@SLC7A1,e:6541,h:11057,u:P30825,SLC7A1,"solute carrier family 7 member 1","gene with protein product"
2210,T096810,6,0.0030,"chr1:78225549..78225561,-",p3@USP33,e:23032,h:20059,u:Q8TEY7,USP33,"ubiquitin specific peptidase 33","gene with protein product"
2211,T037838,6,0.0030,"chr14:35515540..35515581,+",p1@FAM177A1,e:283635,h:19829,u:Q8N128,FAM177A1,"family with sequence similarity 177 member A1","gene with protein product"
2212,T156936,6,0.0030,"chr5:95997885..95997914,+",p10@CAST,e:831,h:1515,"u:F8W7E0,u:P20810,u:Q86YM9",CAST,calpastatin,"gene with protein product"
2213,T142433,6,0.0030,"chr4:185747114..185747128,-",p1@ACSL1,e:2180,h:3569,u:E7EPM6,ACSL1,"acyl-CoA synthetase long-chain family member 1","gene with protein product"
2214,T161592,6,0.0030,"chr6:161412499..161412558,+",p2@MAP3K4,e:4216,h:6856,,MAP3K4,"mitogen-activated protein kinase kinase kinase 4","gene with protein product"
2215,T141405,6,0.0030,"chr4:164534568..164534575,-",p21@MARCH1,e:55016,h:26077,,MARCH1,"membrane associated ring-CH-type finger 1","gene with protein product"
2216,T065855,6,0.0030,"chr18:12657964..12657987,-",p3@SPIRE1,e:56907,h:30622,u:Q08AE8,SPIRE1,"spire type actin nucleation factor 1","gene with protein product"
2217,T105881,6,0.0030,"chr21:45759126..45759186,-",p2@C21orf2,e:755,h:1260,u:Q8N5X6,C21orf2,"chromosome 21 open reading frame 2","gene with protein product"
2218,T153482,6,0.0030,"chr5:31532238..31532249,-",p2@DROSHA,e:29102,h:17904,u:E7EMP9,DROSHA,"drosha ribonuclease III","gene with protein product"
2219,T197312,6,0.0030,"chrX:133792540..133792551,-",p4@PLAC1,e:10761,h:9044,u:Q9HBJ0,PLAC1,"placenta specific 1","gene with protein product"
2220,T194757,6,0.0030,"chr9:92219919..92219934,+",p1@GADD45G,e:10912,h:4097,"u:O95257,u:Q5VZ87",GADD45G,"growth arrest and DNA damage inducible gamma","gene with protein product"
2221,T162734,6,0.0030,"chr6:24667377..24667388,-",p7@TDP2,e:51567,h:17768,u:O95551,TDP2,"tyrosyl-DNA phosphodiesterase 2","gene with protein product"
2222,T110454,6,0.0030,"chr2:102686903..102686932,+",p12@IL1R1,e:3554,h:5993,"u:B8ZZW4,u:B8ZZ73",IL1R1,"interleukin 1 receptor type 1","gene with protein product"
2223,T141814,6,0.0030,"chr4:174089951..174089974,+",p1@GALNT7,e:51809,h:4129,u:E9PBY3,GALNT7,"polypeptide N-acetylgalactosaminyltransferase 7","gene with protein product"
2224,T125126,6,0.0030,"chr2:74128496..74128516,+",p5@ACTG2,e:72,h:145,u:P63267,ACTG2,"actin, gamma 2, smooth muscle, enteric","gene with protein product"
2225,T025604,6,0.0030,"chr12:49582225..49582269,-",p7@TUBA1A,e:7846,h:20766,,TUBA1A,"tubulin alpha 1a","gene with protein product"
2226,T051559,6,0.0030,"chr16:4466622..4466633,-",p2@CORO7,e:79585,h:26161,,CORO7,"coronin 7","gene with protein product"
2227,T007466,6,0.0030,"chr10:82049737..82049754,-",p5@MAT1A,e:4143,h:6903,u:Q00266,MAT1A,"methionine adenosyltransferase 1A","gene with protein product"
2228,T199011,6,0.0030,"chrX:23802698..23802713,+",p2@SAT1,e:6303,h:10540,,SAT1,"spermidine/spermine N1-acetyltransferase 1","gene with protein product"
2229,T188599,6,0.0030,"chr9:114937676..114937698,-",p4@SUSD1,e:64420,h:25413,u:Q6UWL2,SUSD1,"sushi domain containing 1","gene with protein product"
2230,T026010,6,0.0030,"chr12:52345448..52345532,+",p1@ACVR1B,e:91,h:172,"u:P36896,u:F5H5Q2",ACVR1B,"activin A receptor type 1B","gene with protein product"
2231,T044359,6,0.0030,"chr15:51535135..51535152,-",p5@CYP19A1,e:1588,h:2594,"u:Q8IYJ7,u:F5GXR9",CYP19A1,"cytochrome P450 family 19 subfamily A member 1","gene with protein product"
2232,T105982,6,0.0030,"chr21:46340807..46340858,-",p1@ITGB2,e:3689,h:6155,"u:A8MVG7,u:E5RIE4,u:E5RK54,u:E5RHE6",ITGB2,"integrin subunit beta 2","gene with protein product"
2233,T015070,6,0.0030,"chr11:57194098..57194105,-",p30@SLC43A3,e:29015,h:17466,u:E9PMZ1,SLC43A3,"solute carrier family 43 member 3","gene with protein product"
2234,T037421,4,0.0020,"chr14:24780214..24780242,-",p5@CIDEB,e:27141,h:1977,,CIDEB,"cell death-inducing DFFA-like effector b","gene with protein product"
2235,T095367,4,0.0020,"chr1:53392995..53393021,+",p4@SCP2,e:6342,h:10606,u:Q6NXF4,SCP2,"sterol carrier protein 2","gene with protein product"
2236,T187345,4,0.0020,"chr8:96146086..96146125,+",p3@PLEKHF2,e:79666,h:20757,u:Q9H8W4,PLEKHF2,"pleckstrin homology and FYVE domain containing 2","gene with protein product"
2237,T113996,4,0.0020,"chr2:161264148..161264164,-",p6@RBMS1,e:5937,h:9907,u:E7ETU5,RBMS1,"RNA binding motif single stranded interacting protein 1","gene with protein product"
2238,T084875,4,0.0020,"chr1:16174232..16174245,+",p3@SPEN,e:23013,h:17575,u:Q96T58,SPEN,"spen family transcriptional repressor","gene with protein product"
2239,T159338,4,0.0020,"chr6:135271201..135271212,-",p2@ALDH8A1,e:64577,h:15471,u:Q9H2A2,ALDH8A1,"aldehyde dehydrogenase 8 family member A1","gene with protein product"
2240,T047521,4,0.0020,"chr15:89182269..89182283,+",p2@ISG20,e:3669,h:6130,,ISG20,"interferon stimulated exonuclease gene 20","gene with protein product"
2241,T109990,4,0.0020,"chr22:50312316..50312377,+",p1@CRELD2,e:79174,h:28150,u:Q6UXH1,CRELD2,"cysteine rich with EGF like domains 2","gene with protein product"
2242,T038489,4,0.0020,"chr14:51297837..51297887,-",p1@NIN,e:51199,h:14906,"u:E9PN67,u:Q8N4C6,u:F8W6D3,u:C9J066,u:Q5BKU3,u:Q5XUU0",NIN,ninein,"gene with protein product"
2243,T012999,4,0.0020,"chr11:2179591..2179596,-",p5@INS-IGF2,e:723961,h:33527,,INS-IGF2,"INS-IGF2 readthrough",readthrough
2244,T028922,4,0.0020,"chr12:72057571..72057605,-",p3@ZFC3H1,e:196441,h:28328,,ZFC3H1,"zinc finger C3H1-type containing","gene with protein product"
2245,T112828,4,0.0020,"chr2:145090099..145090177,-",p2@GTDC1,e:79712,h:20887,u:F2Z2V8,GTDC1,"glycosyltransferase like domain containing 1","gene with protein product"
2246,T150548,4,0.0020,"chr5:149466042..149466143,-",p1@CSF1R,e:1436,h:2433,,CSF1R,"colony stimulating factor 1 receptor","gene with protein product"
2247,T140229,4,0.0020,"chr4:144435112..144435176,+",p3@SMARCA5,e:8467,h:11101,,SMARCA5,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5","gene with protein product"
2248,T016050,3,0.0015,"chr11:62529042..62529070,+",p1@POLR2G,e:5436,h:9194,"u:E9PIU7,u:E9PKH3",POLR2G,"RNA polymerase II subunit G","gene with protein product"
2249,T172385,3,0.0015,"chr7:148936732..148936761,+",p1@ZNF212,e:7988,h:13004,"u:Q9UDV6,u:F2Z3G9,u:B3KQE6",ZNF212,"zinc finger protein 212","gene with protein product"
2250,T103600,3,0.0015,"chr20:62711259..62711324,-",p2@RGS19,e:10287,h:13735,u:P49795,RGS19,"regulator of G-protein signaling 19","gene with protein product"
2251,T014793,3,0.0015,"chr11:47788827..47788846,-",p2@FNBP4,e:23360,h:19752,,FNBP4,"formin binding protein 4","gene with protein product"
2252,T193702,3,0.0015,"chr9:71789052..71789062,+",p13@TJP2,e:9414,h:11828,u:Q9UDY2,TJP2,"tight junction protein 2","gene with protein product"
2253,T022035,3,0.0015,"chr12:121570672..121570772,+",p1@P2RX7,e:5027,h:8537,"u:Q99572,u:F8W951,u:E7EMK6,u:F5H237",P2RX7,"purinergic receptor P2X 7","gene with protein product"
2254,T183893,3,0.0015,"chr8:27469196..27469294,-",p2@CLU,e:1191,h:2095,,CLU,clusterin,"gene with protein product"
2255,T089479,3,0.0015,"chr1:212873162..212873188,-",p3@BATF3,e:55509,h:28915,u:Q9NR55,BATF3,"basic leucine zipper ATF-like transcription factor 3","gene with protein product"
2256,T073124,3,0.0015,"chr19:35760698..35760738,+",p8@USF2,e:7392,h:12594,u:Q15853,USF2,"upstream transcription factor 2, c-fos interacting","gene with protein product"
2257,T073661,3,0.0015,"chr19:3786354..3786421,-",p2@MATK,e:4145,h:6906,"u:F1T0G6,u:P42679,u:Q9NST8",MATK,"megakaryocyte-associated tyrosine kinase","gene with protein product"
2258,T121894,3,0.0015,"chr2:28974641..28974657,+",p4@PPP1CB,e:5500,h:9282,u:P62140,PPP1CB,"protein phosphatase 1 catalytic subunit beta","gene with protein product"
2259,T124516,3,0.0015,"chr2:68592206..68592211,+",p9@PLEK,e:5341,h:9070,u:P08567,PLEK,pleckstrin,"gene with protein product"
2260,T088232,3,0.0015,"chr1:204042275..204042286,+",p4@SOX13,e:9580,h:11192,,SOX13,"SRY-box 13","gene with protein product"
2261,T001581,3,0.0015,"chr10:119301771..119301798,-",p1@EMX2OS,,h:18511,,EMX2OS,"EMX2 opposite strand/antisense RNA","RNA, long non-coding"
2262,T079491,3,0.0015,"chr19:8567505..8567540,-",p1@PRAM1,e:84106,h:30091,u:Q96QH2,PRAM1,"PML-RARA regulated adaptor molecule 1","gene with protein product"
2263,T021086,3,0.0015,"chr12:111856160..111856178,+",p18@SH2B3,e:10019,h:29605,,SH2B3,"SH2B adaptor protein 3","gene with protein product"
2264,T062445,3,0.0015,"chr17:6915781..6915786,+",p6@RNASEK,e:440400,h:33911,u:F8W1G5,RNASEK,"ribonuclease K","gene with protein product"
2265,T136324,3,0.0015,"chr3:53195258..53195279,+",p2@PRKCD,e:5580,h:9399,,PRKCD,"protein kinase C delta","gene with protein product"
2266,T093914,3,0.0015,"chr1:36621837..36621853,+",p3@MAP7D1,e:55700,h:25514,u:Q3KQU3,MAP7D1,"MAP7 domain containing 1","gene with protein product"
2267,T070899,3,0.0015,"chr19:15590280..15590296,-",p3@PGLYRP2,e:114770,h:30013,u:Q96PD5,PGLYRP2,"peptidoglycan recognition protein 2","gene with protein product"
2268,T117507,3,0.0015,"chr2:20424844..20424863,-",p2@SDC1,e:6382,h:10658,"u:E9PHH3,u:F8WCX9",SDC1,"syndecan 1","gene with protein product"
2269,T093015,3,0.0015,"chr1:28157273..28157348,+",p1@PPP1R8,e:5511,h:9296,"u:Q12972,u:E9PEH7,u:E7EVD4,u:Q6ICT4",PPP1R8,"protein phosphatase 1 regulatory subunit 8","gene with protein product"
2270,T083844,3,0.0015,"chr1:157015644..157015699,-",p3@ARHGEF11,e:9826,h:14580,u:O15085,ARHGEF11,"Rho guanine nucleotide exchange factor 11","gene with protein product"
2271,T117818,3,0.0015,"chr2:208634613..208634638,-",p1@FZD5,e:7855,h:4043,u:Q13467,FZD5,"frizzled class receptor 5","gene with protein product"
2272,T005596,3,0.0015,"chr10:61900762..61900779,-",p6@ANK3,e:288,h:494,"u:B1AQT2,u:Q8NAK2,u:Q9H0P5",ANK3,"ankyrin 3","gene with protein product"
2273,T168710,3,0.0015,"chr7:100239354..100239384,-",p4@TFR2,e:7036,h:11762,u:Q9UP52,TFR2,"transferrin receptor 2","gene with protein product"
2274,T030591,3,0.0015,"chr12:96337080..96337093,+",p3@AMDHD1,e:144193,h:28577,"u:Q96NU7,u:B3KVC5",AMDHD1,"amidohydrolase domain containing 1","gene with protein product"
2275,T143149,3,0.0015,"chr4:25678518..25678558,+",p7@SLC34A2,e:10568,h:11020,,SLC34A2,"solute carrier family 34 member 2","gene with protein product"
2276,T113107,3,0.0015,"chr2:148602058..148602150,+",p1@ACVR2A,e:92,h:173,"u:P27037,u:B4DWQ2",ACVR2A,"activin A receptor type 2A","gene with protein product"
2277,T028237,3,0.0015,"chr12:6756609..6756620,-",p2@ACRBP,e:84519,h:17195,u:Q8NEB7,ACRBP,"acrosin binding protein","gene with protein product"
2278,T183988,3,0.0015,"chr8:28559004..28559039,+",p1@EXTL3,e:2137,h:3518,,EXTL3,"exostosin like glycosyltransferase 3","gene with protein product"
2279,T140909,3,0.0015,"chr4:155531252..155531269,-",p7@FGG,e:2266,h:3694,,FGG,"fibrinogen gamma chain","gene with protein product"
2280,T027891,3,0.0015,"chr12:6484190..6484221,-",p7@SCNN1A,e:6337,h:10599,,SCNN1A,"sodium channel epithelial 1 alpha subunit","gene with protein product"
2281,T022637,3,0.0015,"chr12:12510270..12510289,+",p5@LOH12CR1,e:118426,h:17950,,BORCS5,"BLOC-1 related complex subunit 5","gene with protein product"
2282,T120944,3,0.0015,"chr2:24149772..24149816,-",p3@ATAD2B,e:54454,h:29230,u:E7EWW1,ATAD2B,"ATPase family, AAA domain containing 2B","gene with protein product"
2283,T144148,3,0.0015,"chr4:48018781..48018816,+",p1@NIPAL1,e:152519,h:27194,u:Q6NVV3,NIPAL1,"NIPA like domain containing 1","gene with protein product"
2284,T119466,3,0.0015,"chr2:224702270..224702326,-",p1@AP1S3,e:130340,h:18971,"u:G5E966,u:F8W8K9,u:Q96PC3",AP1S3,"adaptor related protein complex 1 sigma 3 subunit","gene with protein product"
2285,T184436,3,0.0015,"chr8:37620097..37620146,+",p1@PROSC,e:11212,h:9457,"u:O94903,u:E5RFZ4,u:E5RFX7,u:E5RG77",PROSC,"proline synthetase cotranscribed homolog (bacterial)","gene with protein product"
2286,T088576,3,0.0015,"chr1:206288186..206288203,-",p1@C1orf186,e:440712,h:25341,,C1orf186,"chromosome 1 open reading frame 186","gene with protein product"
2287,T193431,3,0.0015,"chr9:5231413..5231425,+",p1@INSL4,e:3641,h:6087,u:Q14641,INSL4,"insulin like 4","gene with protein product"
2288,T043934,3,0.0015,"chr15:45406385..45406401,-",p2@DUOX2,e:50506,h:13273,u:Q9NRD8,DUOX2,"dual oxidase 2","gene with protein product"
2289,T043537,3,0.0015,"chr15:41709352..41709366,+",p2@RTF1,e:23168,h:28996,,RTF1,"RTF1 homolog, Paf1/RNA polymerase II complex component","gene with protein product"
2290,T050789,3,0.0015,"chr16:30087288..30087360,+",p1@PPP4C,e:5531,h:9319,u:P60510,PPP4C,"protein phosphatase 4 catalytic subunit","gene with protein product"
2291,T106877,3,0.0015,"chr22:22730353..22730360,+",p1@IGLV5-45,e:651536,h:5924,,IGLV5-45,"immunoglobulin lambda variable 5-45","immunoglobulin gene"
2292,T109566,3,0.0015,"chr22:44569007..44569025,+",p8@PARVG,e:64098,h:14654,u:Q9HBI0,PARVG,"parvin gamma","gene with protein product"
2293,T024682,3,0.0015,"chr12:323312..323329,-",p2@SLC6A12,e:6539,h:11045,,SLC6A12,"solute carrier family 6 member 12","gene with protein product"
2294,T050264,3,0.0015,"chr16:2802623..2802721,+",p1@SRRM2,e:23524,h:16639,,SRRM2,"serine/arginine repetitive matrix 2","gene with protein product"
2295,T183542,3,0.0015,"chr8:24262931..24262946,+",p5@ADAMDEC1,e:27299,h:16299,,ADAMDEC1,"ADAM like decysin 1","gene with protein product"
2296,T037817,3,0.0015,"chr14:35344486..35344487,-",p8@BAZ1A,e:11177,h:960,"u:Q9NRL2,u:Q32ND1",BAZ1A,"bromodomain adjacent to zinc finger domain 1A","gene with protein product"
2297,T171492,3,0.0015,"chr7:138145145..138145209,+",p1@TRIM24,e:8805,h:11812,u:O15164,TRIM24,"tripartite motif containing 24","gene with protein product"
2298,T083485,3,0.0015,"chr1:156023580..156023605,-",p1@UBQLN4,e:56893,h:1237,u:Q9NRR5,UBQLN4,"ubiquilin 4","gene with protein product"
2299,T182802,3,0.0015,"chr8:18248786..18248805,+",p1@NAT2,e:10,h:7646,u:E7EWF9,NAT2,"N-acetyltransferase 2","gene with protein product"
2300,T088049,3,0.0015,"chr1:203148938..203148988,-",p6@CHI3L1,e:1116,h:1932,,CHI3L1,"chitinase 3 like 1","gene with protein product"
2301,T164274,3,0.0015,"chr6:31913895..31913909,+",p2@CFB,e:629,h:1037,u:F8WBL9,CFB,"complement factor B","gene with protein product"
2302,T122572,3,0.0015,"chr2:38302642..38302683,-",p2@CYP1B1,e:1545,h:2597,,CYP1B1,"cytochrome P450 family 1 subfamily B member 1","gene with protein product"
2303,T086951,3,0.0015,"chr1:186648493..186648522,-",p2@PTGS2,e:5743,h:9605,u:D9MWI3,PTGS2,"prostaglandin-endoperoxide synthase 2","gene with protein product"
2304,T090962,3,0.0015,"chr1:231473640..231473651,-",p3@EXOC8,e:149371,h:24659,,EXOC8,"exocyst complex component 8","gene with protein product"
2305,T055705,3,0.0015,"chr17:1553184..1553204,-",p3@RILP,e:83547,h:30266,u:Q96NA2,RILP,"Rab interacting lysosomal protein","gene with protein product"
2306,T050166,3,0.0015,"chr16:27226256..27226265,+",p11@JMJD5,e:79831,h:25840,u:B4DPM6,KDM8,"lysine demethylase 8","gene with protein product"
2307,T088604,3,0.0015,"chr1:206643787..206643803,+",p2@IKBKE,e:9641,h:14552,"u:Q14164,u:Q3B754",IKBKE,"inhibitor of nuclear factor kappa B kinase subunit epsilon","gene with protein product"
2308,T025684,3,0.0015,"chr12:50101091..50101120,-",p3@FMNL3,e:91010,h:23698,,FMNL3,"formin like 3","gene with protein product"
2309,T015500,3,0.0015,"chr11:60718699..60718724,-",p13@SLC15A3,e:51296,h:18068,u:Q8IY34,SLC15A3,"solute carrier family 15 member 3","gene with protein product"
2310,T144311,3,0.0015,"chr4:54457785..54457795,-",p10@LNX1,e:84708,h:6657,u:Q8TBB1,LNX1,"ligand of numb-protein X 1","gene with protein product"
2311,T012673,3,0.0015,"chr11:1955074..1955089,+",p9@TNNT3,e:7140,h:11950,,TNNT3,"troponin T3, fast skeletal type","gene with protein product"
2312,T146573,3,0.0015,"chr4:87856129..87856186,+",p1@AFF1,e:4299,h:7135,"u:E7EMS5,u:E9PBM3,u:E7ETI4,u:F5H1V4,u:B4DTU1,u:Q14C88,u:Q05D98",AFF1,"AF4/FMR2 family member 1","gene with protein product"
2313,T153754,3,0.0015,"chr5:35852818..35852838,+",p4@IL7R,e:3575,h:6024,,IL7R,"interleukin 7 receptor","gene with protein product"
2314,T116381,3,0.0015,"chr2:189434296..189434299,+",p32@GULP1,e:51454,h:18649,,GULP1,"GULP, engulfment adaptor PTB domain containing 1","gene with protein product"
2315,T014756,3,0.0015,"chr11:47587001..47587012,+",p3@PTPMT1,e:114971,h:26965,u:E9PQM0,PTPMT1,"protein tyrosine phosphatase, mitochondrial 1","gene with protein product"
2316,T166612,3,0.0015,"chr6:49834209..49834220,-",p3@CRISP1,e:167,h:304,u:P54107,CRISP1,"cysteine rich secretory protein 1","gene with protein product"
2317,T050309,3,0.0015,"chr16:2817672..2817729,+",p50@SRRM2,e:23524,h:16639,,SRRM2,"serine/arginine repetitive matrix 2","gene with protein product"
2318,T022480,3,0.0015,"chr12:123920991..123921047,-",p1@RILPL2,e:196383,h:28787,u:Q969X0,RILPL2,"Rab interacting lysosomal protein like 2","gene with protein product"
2319,T162393,3,0.0015,"chr6:18467579..18467597,+",p4@RNF144B,e:255488,h:21578,,RNF144B,"ring finger protein 144B","gene with protein product"
2320,T138716,3,0.0015,"chr4:108745881..108745897,+",p4@SGMS2,e:166929,h:28395,,SGMS2,"sphingomyelin synthase 2","gene with protein product"
2321,T182800,3,0.0015,"chr8:182424..182462,+",p1@ZNF596,e:169270,h:27268,u:E5RIL8,ZNF596,"zinc finger protein 596","gene with protein product"
2322,T104814,3,0.0015,"chr21:35893958..35893980,-",p9@RCAN1,e:1827,h:3040,,RCAN1,"regulator of calcineurin 1","gene with protein product"
2323,T159707,3,0.0015,"chr6:138192331..138192343,+",p10@TNFAIP3,e:7128,h:11896,"u:F5H7A9,u:F5GYN2,u:F5H1G3",TNFAIP3,"TNF alpha induced protein 3","gene with protein product"
2324,T049386,3,0.0015,"chr16:19125278..19125339,+",p1@ITPRIPL2,e:162073,h:27257,u:Q3MIP1,ITPRIPL2,"inositol 1,4,5-trisphosphate receptor interacting protein like 2","gene with protein product"
2325,T049130,3,0.0015,"chr16:15818053..15818096,-",p6@MYH11,e:4629,h:7569,u:Q68D89,MYH11,"myosin heavy chain 11","gene with protein product"
2326,T108854,3,0.0015,"chr22:39096661..39096681,-",p2@JOSD1,e:9929,h:28953,u:Q15040,JOSD1,"Josephin domain containing 1","gene with protein product"
2327,T033682,3,0.0015,"chr13:50570019..50570028,+",p10@TRIM13,e:10206,h:9976,u:O60858,TRIM13,"tripartite motif containing 13","gene with protein product"
2328,T049696,3,0.0015,"chr16:20911641..20911720,-",p1@DCUN1D3,e:123879,h:28734,u:Q8IWE4,DCUN1D3,"defective in cullin neddylation 1 domain containing 3","gene with protein product"
2329,T140143,3,0.0015,"chr4:142558137..142558151,+",p4@IL15,e:3600,h:5977,,IL15,"interleukin 15","gene with protein product"
2330,T148242,3,0.0015,"chr5:125695805..125695848,+",p10@GRAMD3,e:65983,h:24911,u:B7Z6D8,GRAMD3,"GRAM domain containing 3","gene with protein product"
2331,T086551,3,0.0015,"chr1:183441515..183441551,+",p2@SMG7,e:9887,h:16792,"u:E9PCE5,u:B4DRB2,u:E9PCI0,u:Q92540,u:Q6TV06,u:E9PEH2",SMG7,"SMG7, nonsense mediated mRNA decay factor","gene with protein product"
2332,T106514,3,0.0015,"chr22:18632907..18632918,+",p3@USP18,e:11274,h:12616,"u:Q53Y90,u:Q9UMW8",USP18,"ubiquitin specific peptidase 18","gene with protein product"
2333,T190666,3,0.0015,"chr9:135230406..135230417,-",p3@SETX,e:23064,h:445,u:Q7Z333,SETX,senataxin,"gene with protein product"
2334,T175974,3,0.0015,"chr7:47493322..47493332,-",p37@TNS3,e:64759,h:21616,u:C9JWN9,TNS3,"tensin 3","gene with protein product"
2335,T007465,3,0.0015,"chr10:82049713..82049728,-",p6@MAT1A,e:4143,h:6903,u:Q00266,MAT1A,"methionine adenosyltransferase 1A","gene with protein product"
2336,T075198,3,0.0015,"chr19:44306590..44306614,-",p2@LYPD5,e:284348,h:26397,u:Q6UWN5,LYPD5,"LY6/PLAUR domain containing 5","gene with protein product"
2337,T172893,3,0.0015,"chr7:151772116..151772127,+",p9@GALNT11,e:63917,h:19875,u:Q8NCW6,GALNT11,"polypeptide N-acetylgalactosaminyltransferase 11","gene with protein product"
2338,T047775,3,0.0015,"chr15:90544532..90544563,+",p1@ZNF710,e:374655,h:25352,u:Q8N1W2,ZNF710,"zinc finger protein 710","gene with protein product"
2339,T097163,3,0.0015,"chr1:84874085..84874144,+",p1@DNASE2B,e:58511,h:28875,,DNASE2B,"deoxyribonuclease 2 beta","gene with protein product"
2340,T107461,3,0.0015,"chr22:29196492..29196503,-",p3@XBP1,e:7494,h:12801,,XBP1,"X-box binding protein 1","gene with protein product"
2341,T141586,3,0.0015,"chr4:169086308..169086336,+",p4@ANXA10,e:11199,h:534,,ANXA10,"annexin A10","gene with protein product"
